Angle, CurrentLapTime, Damage, DistanceFromStart, DistanceCovered, FuelLevel, Gear, LastLapTime, Opponent_1,Opponent_2,Opponent_3,Opponent_4,Opponent_5,Opponent_6,Opponent_7,Opponent_8,Opponent_9,Opponent_10,Opponent_11,Opponent_12,Opponent_13,Opponent_14,Opponent_15,Opponent_16,Opponent_17,Opponent_18,Opponent_19,Opponent_20,Opponent_21,Opponent_22,Opponent_23,Opponent_24,Opponent_25,Opponent_26,Opponent_27,Opponent_28,Opponent_29,Opponent_30,Opponent_31,Opponent_32,Opponent_33,Opponent_34,Opponent_35,Opponent_36,RacePosition, RPM, SpeedX, SpeedY, SpeedZ, Track_1,Track_2,Track_3,Track_4,Track_5,Track_6,Track_7,Track_8,Track_9,Track_10,Track_11,Track_12,Track_13,Track_14,Track_15,Track_16,Track_17,Track_18,Track_19,TrackPosition, WheelSpinVelocity_1,WheelSpinVelocity_2,WheelSpinVelocity_3,WheelSpinVelocity_4,Z,Focus_1,Focus_2,Focus_3,Focus_4,Focus_5,Acceleration,Braking,Clutch,Gear,Steering
0.00217741,-0.782,1.0,2862.59,0.0,93.9994,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,2359.56,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.762,1.0,2862.59,0.0,93.9993,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,2580.78,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.742,1.0,2862.59,0.0,93.9991,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,2821.75,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.722,1.0,2862.59,0.0,93.9989,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,3084.25,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.702,1.0,2862.59,0.0,93.9987,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,3368.7,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.682,1.0,2862.59,0.0,93.9985,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,3672.92,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.662,1.0,2862.59,0.0,93.9982,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,3998.1,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.642,1.0,2862.59,0.0,93.9978,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,4345.29,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.622,1.0,2862.59,0.0,93.9974,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,4712.09,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.602,1.0,2862.59,0.0,93.997,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,5098.62,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.582,1.0,2862.59,0.0,93.9965,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,5504.72,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.562,1.0,2862.59,0.0,93.9959,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,5926.31,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.542,1.0,2862.59,0.0,93.9953,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,6363.39,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.522,1.0,2862.59,0.0,93.9946,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,6812.3,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.502,1.0,2862.59,0.0,93.9938,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,7270.74,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.482,1.0,2862.59,0.0,93.993,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,7738.29,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.462,1.0,2862.59,0.0,93.9921,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,8213.97,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.442,1.0,2862.59,0.0,93.9911,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,8690.56,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.422,1.0,2862.59,0.0,93.9902,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,9139.95,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.402,1.0,2862.59,0.0,93.9892,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,9561.2,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.382,1.0,2862.59,0.0,93.9888,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,9583.95,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.362,1.0,2862.59,0.0,93.9883,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,9583.95,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.342,1.0,2862.59,0.0,93.9879,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,9583.95,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
0.00217741,-0.322,1.0,2862.59,0.0,93.9874,0,0.0,200.0,200.0,200.0,200.0,14.1509,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1848,200.0,200.0,31.6922,19.986,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,10,9583.95,0.00143872,0.103355,-0.030635,19.9733,20.6899,26.121,34.931,58.7495,77.8031,116.46,200.0,200.0,200.0,200.0,112.25,57.0375,38.4282,29.142,17.427,13.0652,10.3744,10.0268,-0.331549,0.0,0.0,0.0,0.0,0.345491,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6399999856948853,1,0.021690044552087784
